publication_id,no_publisher,no_location,number_of_volumes,number_of_pages,illustrated,known_reprints,notes
1171104190,0,0,1,0,no,0,
1171125944,0,0,1,0,no,0,
1171182675,0,0,1,0,no,0,
1171266165,0,0,1,0,unknown,0,
1171403189,0,0,1,0,no,0,
1171451848,0,0,1,0,no,0,
1171466251,0,0,1,0,no,0,
1171627420,0,0,1,0,no,0,
1171647062,0,0,1,0,unknown,0," First published in Essays and poems presented to Lord David Cecil. Published in an edition of 500 copies, 400 bound into wrappers and 100 quarter-bound in buckram, signed by the author."
1171648420,0,0,1,0,no,0,
1171795355,0,0,1,0,no,0,
1171798967,0,0,1,0,no,0,
1171861379,0,0,1,0,no,0,
1172166252,0,0,1,0,no,0,
1172233625,0,0,3,0,no,0,
1172251740,0,0,1,0,no,0,
1172419339,0,0,3,0,no,0,
1172536821,0,0,1,0,no,0,
1173007518,0,0,1,0,yes,0,
1173022610,0,0,3,0,no,0,
1173242393,0,0,1,0,yes,0,
1173327744,0,0,1,0,no,0,
1173471417,0,0,1,0,no,0,
1173542264,0,0,1,0,no,0,
1173550705,0,0,1,0,no,0,
1173622619,0,0,1,0,no,0,
1173643178,0,0,1,0,no,0,
1173716340,0,0,1,0,no,0,
1173721441,0,0,1,0,no,0,
1173875253,0,0,1,0,no,0,
1173877550,0,0,1,0,no,0,
1173905667,0,0,1,0,yes,0,
1173944358,0,1,3,0,no,0,
1174065507,0,0,1,0,no,0,
1174099720,0,0,1,0,yes,0,
1174102361,0,0,1,0,no,0,0
1174169032,0,0,1,0,no,0,
1174229649,0,0,1,0,no,0,
1174237624,0,0,1,0,no,0,
1174244978,0,0,1,0,no,0,
1174405311,0,0,1,0,no,0,
1174414208,0,0,1,0,no,0,
1174505764,0,0,2,0,no,0,
1175079171,0,0,1,0,unknown,0,"Published with the assistance of Kinsale Arts Week 2005. First edition, 1000 copies."
1175165374,0,0,1,0,no,0,
1175187018,0,0,1,0,yes,0,
1175202343,0,0,1,0,no,0,
1175241462,0,0,1,0,no,0,
1175262293,0,0,1,0,no,0,
1175358109,0,0,1,0,no,0,
1175361210,0,0,1,0,no,0,
1175427522,0,0,1,0,no,0,
1175613666,0,0,1,0,no,0,
1175700763,0,0,1,0,no,0,
1175771771,0,0,1,0,no,0,
1175785330,0,0,2,0,no,0,
1176102989,0,0,1,0,no,0,
1176138694,0,0,1,0,no,0,
1176369270,0,0,1,0,,0,
1176462032,0,0,1,0,,0,
1176655960,0,0,1,0,no,0,0
1176743900,0,0,1,0,no,0,
1176817254,0,0,1,0,no,0,
1176827654,0,0,1,0,no,0,
1176895062,0,0,1,0,no,0,
1176998042,0,0,1,0,no,0,
1177101273,0,0,1,0,no,0,
1177528964,0,0,1,0,no,0,
1177678720,0,0,1,0,yes,0,
1177690642,0,0,1,0,yes,0,
1177698487,0,0,1,0,no,0,
1177765026,0,0,1,0,,0,
1177778111,0,0,1,0,yes,0,
1177845591,0,0,1,0,no,0,
1177859024,0,0,1,0,yes,0,
1178026968,0,0,2,0,,0,
1178099723,0,0,1,0,,0,
1178100236,0,0,1,0,,0,
1178200875,0,0,1,0,,0,
1178308020,0,0,1,0,no,0,
1178308366,0,0,1,0,no,0,
1178308692,0,0,1,0,no,0,
1178504476,0,0,1,0,no,0,
1178706087,0,0,1,0,,0,
1178720975,0,0,1,0,no,0,
1178723339,0,0,1,0,,0,
1178815081,0,0,1,0,no,0,
1178849347,0,0,1,0,no,0,
1178880382,0,0,1,0,no,0,
1178892218,0,0,1,0,yes,0,
1178916866,0,0,1,0,no,0,
1178918573,0,0,1,0,no,0,
1178967549,0,0,1,0,no,0,
1179150277,0,0,4,0,no,0,
1179166718,0,0,1,0,no,0,
1179191577,0,0,1,0,yes,0,
1179224229,0,0,1,0,no,0,
1179249857,0,0,1,0,no,0,
1179253636,0,0,1,0,no,0,0
1179310356,0,0,1,0,no,0,"Study of Val Murkerns, among others."
1179518724,0,0,1,0,yes,0,
1179577462,0,0,1,0,yes,0,Part of a three volume set of Roche novels
1179815194,0,0,1,0,yes,0,
1179913645,0,0,1,0,no,0,
1179915693,0,0,1,0,no,0,
1179940764,0,0,1,0,no,0,
1180016515,0,0,5,0,no,0,
1180204795,1,0,2,0,no,0,
1180261543,0,0,1,0,no,0,
1180286459,0,0,1,0,no,0,
1180347316,0,0,1,0,no,0,
1180378593,0,0,1,0,no,0,Written by Jean E. U. Nealis
1180378656,0,0,1,0,no,0,
1180457875,0,0,1,0,no,0,
1180618896,0,0,1,0,yes,0,Translated from the French - original author Alphonse Balleydier
1180627293,0,0,1,0,no,0,
1180760780,0,0,1,0,no,0,
1181137456,0,0,1,0,yes,0,
1181201909,0,0,1,0,no,0,
1181204647,0,0,1,0,no,0,
1181223449,0,0,1,0,no,0,
1181226432,0,0,1,0,no,0,
1181227897,0,0,1,0,no,0,
1181242324,0,0,1,0,no,0,
1181313959,0,0,1,0,no,0,Translated from the French - original author unknown
1181386928,0,0,1,0,yes,0,Translated from the French - original author François de Ligny
1181399942,0,0,1,0,no,0,
1181463164,0,0,1,0,yes,0,
1181475208,0,0,1,0,no,0,
1181489111,0,0,1,0,no,0,
1181498405,0,0,1,0,yes,0,
1181526201,1,0,3,0,no,0,
1181545297,0,0,1,0,no,0,
1181570736,0,0,1,0,yes,0,
1181577677,0,0,1,0,no,0,
1181589383,0,0,1,0,no,0,
1181628640,0,0,1,0,no,0,
1181645739,0,0,1,0,no,0,
1181654308,0,0,1,0,no,0,
1181681714,0,0,1,0,no,0,
1181763297,0,0,1,0,yes,0,
1181894518,0,0,1,0,yes,0,
1181905607,0,1,1,0,yes,0,
1181913128,0,0,1,0,yes,0,
1181913682,0,0,1,0,yes,0,"Spreading the news.--Hyacinth Halvey.--The rising of the moon.--The jackdaw.--The workhouse ward.--The travelling man.--The gaol gate.--Music for the songs in the plays.--Notes, & c."
1182023327,0,0,1,0,no,0,
1182033258,0,0,1,0,no,0,
1182076666,0,0,1,0,no,0,
1182100685,0,0,1,0,yes,0,
1182116594,0,0,1,0,,0,
1182216730,0,0,1,0,yes,0,
1182252078,0,0,1,0,no,0,This is a broadsheet
1182325247,0,0,1,0,no,0,
1182337578,0,0,1,0,yes,0,
1182343720,0,0,1,0,no,0,
1182348194,0,0,1,0,no,0,
1182355604,0,0,1,0,no,0,
1182374105,0,0,1,0,no,0,
1182410496,0,0,1,0,no,0,
1182436059,0,0,1,0,yes,0,Translated from the Polish and the French - original author Frédéric Chopin
1182511282,1,0,1,0,unknown,0,
1182577573,0,0,1,0,no,0,
1182610671,0,0,1,0,no,0,
1182704508,0,0,1,0,no,0,
1182710937,0,0,1,0,unknown,0,
1182800892,0,0,1,0,yes,0,
1182943197,0,0,1,0,yes,0,
1182947416,0,0,1,0,no,0,0
1182951948,0,0,1,0,no,0,
1182962310,0,0,1,0,,0,
1182980873,0,0,1,0,no,0,
1183015742,0,0,1,0,yes,0,"Dobrée, L. M. A dress ring.--Francis, M. E. In St. Patrick's ward.--Gift, Theo. A soldier's wife.--Hügel, Baroness P. von. Fair Dorothy Wilmot.--Kerr, Lady A. Just what was wanted.--Knowles, R. B. S. Hyacinth's regrets.--Maitland, F. M. Miss Packe.--Maude, S. A paste buckle.--Mulholland, C. Mave's repentance.--Gilbert, R. M. Granny Grogan.--Teeling, Mrs. B. Her last stake.--Hinkson, K. T. The wardrobe."
1183457409,0,0,1,0,yes,0,
1183461674,1,0,1,0,yes,0,Printed for the Southern Reporter - contains eight poems by M. Barry
1183484030,0,0,1,0,no,0,
1183490322,0,0,1,0,unknown,0,
1183550839,0,0,1,0,no,0,
1183973741,0,0,1,0,no,0,
1184020623,0,0,1,0,,0,
1184055718,0,0,1,0,no,0,
1184075848,0,0,1,0,no,0,
1184085631,0,0,1,0,no,0,Translated from the Norwegian - original author Knut Hamsun
1184091427,0,0,1,0,,0,
1184104782,0,0,,0,yes,0,
1184145955,0,0,1,0,no,0,
1184167576,0,0,1,0,no,0,
1184177815,0,0,1,0,unknown,0,
1184199529,0,0,3,0,no,0,
1184236260,0,0,1,0,no,0,
1184334487,0,1,1,0,yes,0,
1184360820,0,0,1,0,no,0,
1184431548,0,0,1,0,no,0,
1184501792,0,0,1,0,no,0,
1184533643,1,0,1,0,no,0,
1184675230,0,0,1,0,no,0,
1184686081,0,0,1,0,yes,0,
1184714114,0,0,1,0,unknown,0,
1184747955,0,0,1,0,no,0,
1184806768,0,0,1,0,no,0,
1184851206,0,0,1,0,,0,"Contains an additional titlepage with series statement 
Tim Enright Bequest"
1184855716,0,0,1,0,,0,
1184866115,0,0,1,0,,0,
1184931362,0,0,1,0,unknown,0,
1184941260,0,0,1,0,yes,0,
1184948633,0,0,1,0,no,0,
1184963784,0,0,1,0,yes,0,
1185039783,0,0,1,0,yes,0,
1185051905,0,0,1,0,yes,0,
1185060288,0,0,1,0,no,0,"Includes poems by Eavan Boland, Eiléan Ni Chuilleanáin, Medbh McGuckian, Nuala Ni Dhomhnaill, Rita Ann Higgins, Paula Meehan, Moya Cannon, Mary O'Malley, Kerry Hardie,"
1185099805,0,0,1,0,no,0,
1185114373,0,0,1,0,no,0,
1185121856,0,0,1,0,unknown,0,
1185146426,0,0,3,0,no,0,Lady Blessington is noted as the editor of these vols but Loeber & Loeber note it is by Hemphill.
1185201457,0,0,1,0,no,0,
1185211449,0,0,1,0,no,0,
1185225236,0,0,1,0,no,0,
1185245802,0,0,1,0,no,0,
1185274814,0,0,1,0,no,0,
1185281237,0,0,1,0,no,0,
1185287663,0,0,1,0,no,0,
1185303667,0,0,1,0,yes,0,
1185349919,0,0,1,0,no,0,
1185377237,0,0,1,0,no,0,
1185393578,0,0,1,0,,0,
1185544062,0,0,1,0,no,0,
1185567039,0,0,1,0,yes,0,
1185729850,0,0,3,0,no,0,
1185820384,0,0,1,0,unknown,0,
1185870729,0,0,1,0,,0,
1185904838,0,0,1,0,unknown,0,
1185966615,0,0,1,0,no,0,
1185993133,0,0,1,0,no,0,
1186050637,0,0,1,0,no,0,
1186055018,0,0,1,0,yes,0,
1186067058,0,0,1,0,yes,0,
1186087621,0,0,1,0,no,0,
1186135638,0,0,1,0,no,0,
1186136763,0,0,1,0,,0,
1186156310,0,0,1,0,yes,0,
1186249088,0,0,1,0,yes,0,
1186265635,0,0,1,0,no,0,
1186326396,0,0,1,0,no,0,
1186330863,0,0,1,0,no,0,
1186332220,0,0,1,0,yes,0,
1186332802,0,0,1,0,no,0,
1186337634,0,0,1,0,no,0,
1186349356,0,0,1,0,no,0,
1186387580,0,0,1,0,no,0,
1186396651,0,0,1,0,no,0,
1186397205,0,0,1,0,yes,0,illustrated by Aubrey Beardsley
1186492644,0,0,1,0,yes,0,
1186565107,0,0,1,0,no,0,
1186573352,0,0,1,0,yes,0,
1186650775,0,0,1,0,yes,0,
1186762415,0,0,1,0,no,0,
1186769769,0,0,1,0,yes,0,
1186783915,0,0,1,0,yes,0,Contains both 'The Gadfly' and 'Interrupted Friendship'
1187001712,1,0,1,0,yes,0,Printed and sold for the Asylum of Aged and Decayed Governesses
1187005574,0,0,1,0,no,0,
1187028408,1,0,1,0,no,0,
1187042407,0,0,1,0,unknown,0,Possibly privately printed.
1187101186,0,0,1,0,unknown,0,
1187114578,0,0,1,0,no,0,
1187174006,0,0,3,0,no,0,
1187176648,0,0,1,0,no,0,
1187221803,0,0,2,0,no,0,
1187721716,0,0,1,0,yes,0,
1187770415,0,0,3,0,no,0,
1187785561,0,0,1,0,yes,0,
1187796353,0,0,1,0,yes,0,
1187875583,0,0,1,0,no,0,
1187893422,0,0,3,0,no,0,
1188062631,0,0,1,0,yes,0,
1188237793,0,0,1,0,yes,0,
1188307332,0,0,1,0,no,0,
1188315197,0,0,1,0,no,0,
1188399447,0,0,1,0,yes,0,
1188475205,0,0,1,0,unknown,0,
1188486072,0,0,1,0,no,0,
1188595828,0,0,3,0,no,0,
1188771702,0,0,1,0,no,0,
1189252818,0,0,1,0,no,0,
1189277206,0,0,1,0,no,0,
1189374116,0,0,1,0,yes,0,
1189443845,0,0,1,0,no,0,
1189448425,0,0,1,0,no,0,Published anonymously
1189449546,0,0,1,0,,0,
1189456602,0,0,1,0,no,0,
1189534328,0,0,1,0,no,0,
1189534702,0,0,1,0,no,0,
1189632905,0,0,1,0,no,0,
1189635764,0,0,1,0,yes,0,
1189686730,0,0,1,0,no,0,
1189714275,0,0,2,0,no,0,
1189740158,0,0,1,0,yes,0,
1189770361,0,0,1,0,no,0,
1189780471,0,0,1,0,yes,0,
1189957774,0,0,3,0,no,0,
1190028686,1,0,1,0,unknown,0,
1190193922,0,0,2,0,no,0,
1190205004,0,0,1,0,no,0,
1190266032,0,0,1,0,yes,0,
1190486831,0,0,1,0,yes,0,
1191348964,0,0,3,0,no,0,
1191430547,0,0,1,0,no,0,
1191777469,0,0,1,0,no,0,
1191835930,0,0,4,0,no,0,
1191955029,0,0,1,0,unknown,0,
1192201594,0,0,1,0,no,0,
1192278813,1,0,1,0,no,0,
1192294696,0,0,1,0,,0,Poolbeg Authors
1192295247,0,0,1,0,no,0,"Published posthumously  under name of Mrs Morgan John O'Connell, possibly the editor."
1192466459,0,0,1,0,no,0,
1192531323,0,0,1,0,no,0,
1192550423,0,0,1,0,no,0,
1192552528,0,0,1,0,no,0,
1192590136,0,0,1,0,no,0,
1192651124,0,0,1,0,no,0,
1192751121,0,0,1,0,no,0,
1192770129,0,0,1,0,yes,0,
1192975432,0,0,1,0,,,
1193144568,0,0,1,0,no,0,
1193330995,0,0,1,0,,0,Poolbeg Authors
1193337292,0,0,1,0,,0,Poolbeg Authors
1193346381,0,0,1,0,no,0,
1193403580,0,0,1,0,,0,Poolbeg Authors
1193417322,0,0,1,0,,0,Poolbeg Authors
1193645535,0,0,1,0,unknown,0,
1194113701,0,0,3,0,no,0,Martin is the author of Canvassing only
1194208610,0,0,1,0,no,0,
1194256232,0,0,3,0,no,0,
1194276225,0,0,1,0,yes,0,Contains 'Mr Boodle's Predicament' by Catherine Jane Hamilton and 'The New Moon' by R. Andre.
1194343901,0,0,1,0,no,0,
1194381461,0,0,1,0,yes,0,
1194430650,0,0,1,0,no,0,
1194642283,0,0,1,0,no,0,
1194714487,0,0,2,0,yes,0,
1194783676,0,0,2,0,no,0,
1194871437,0,0,1,0,yes,0,
1194890861,0,0,1,0,no,0,
1194951259,0,0,1,0,yes,0,
1194954753,0,0,1,0,no,0,
1194983773,0,0,3,0,no,0,
1195059298,0,0,1,0,no,0,
1195060181,0,0,3,0,no,0,
1195077897,0,0,1,0,yes,0,
1195286584,0,0,1,0,no,0,
1195497000,0,0,1,0,,0,
1196520724,0,0,1,0,yes,0,
1196718664,0,0,1,0,yes,0,Translated from the French - original author Cardinal Luigi Lambruschini
1197822356,0,0,1,0,yes,0,
1198082739,0,0,1,0,no,0,
1198090892,0,0,1,0,unknown,0,
1199569598,0,0,1,0,no,0,
1199632143,0,0,1,0,no,0,
1199880205,0,0,1,0,no,0,
1200123724,0,1,1,0,no,0,
1200137327,0,0,1,0,unknown,0,
1200565565,0,0,1,0,no,0,
1200615282,0,0,1,0,no,0,Only part of the full text published in this edition
1200703625,0,0,1,0,no,0,
1200853842,0,0,1,0,unknown,,
1200856218,0,0,1,0,yes,0,
1201152326,0,0,1,0,no,0,
1201360916,0,0,1,0,no,0,
1201461226,0,0,1,0,no,0,Classics of Irish History series.  Book edited by Maureen Murphy.
1201899073,0,0,1,0,no,0,
1202179341,0,0,1,0,no,0,
1202351320,0,0,1,0,yes,0,
1202420482,0,0,1,0,no,0,
1202595397,0,0,1,0,no,0,Dufour Editions is US distributor
1202738011,0,0,1,0,no,0,
1202758193,0,0,1,0,unknown,0,
1203095832,0,0,1,0,yes,0,
1203189726,0,0,1,0,,0,
1203983434,0,0,1,0,no,0,
1204368622,0,0,1,0,no,0,
1204370829,0,0,1,0,no,0,
1204371283,0,0,1,0,no,0,
1204372600,0,0,1,0,unknown,0,
1204373199,0,0,1,0,unknown,0,
1204373497,0,0,1,0,no,0,Poems translated from the German by Eavan Boland
1204394581,0,0,1,0,unknown,0,Essays presented to Bo Almqvist on his 60th Birthday
1204396096,0,0,1,0,unknown,0,
1204398807,0,0,1,0,unknown,0,Published in pamphlet form.
1204434955,0,0,1,0,no,0,
1204746027,0,0,0,0,no,0,"Microfilm of Belford, Clarke edition"
1204756016,0,0,1,0,no,0,
1205109605,0,0,1,0,no,0,
1205929405,0,0,1,0,no,0,
1206421175,0,0,1,0,no,0,
1207682784,1,1,1,0,unknown,0,Published in booklet form
1207843084,0,0,1,0,no,0,
1208391909,0,0,1,0,no,0,
1208849124,0,0,1,0,yes,0,
1209464202,0,0,1,0,no,0,
1209560882,0,0,1,0,unknown,0,
1209586286,0,0,1,0,yes,0,
1211226363,0,0,1,0,unknown,,
1212059124,0,0,1,0,no,0,
1212474795,0,0,1,0,unknown,0,
1212562842,0,0,1,0,no,0,
1212603086,0,0,1,0,no,0,
1213315482,0,0,1,0,no,0,
1213507654,0,0,1,0,yes,0,
1213552961,0,0,1,0,no,0,0
1213553109,0,0,3,0,no,0,
1213741631,0,0,1,0,no,0,
1214223761,0,0,1,0,no,0,
1214327769,0,0,1,0,yes,0,
1214821746,0,0,1,0,yes,0,"""Limited edition of 800 copies"". Engravings by Georges Roualt. Irish translations by Mhac an tSaoi."
1215090775,0,0,1,0,,0,
1215091396,0,0,1,0,,0,
1215177228,0,0,1,0,,0,
1215179628,0,0,1,0,,0,
1215212297,0,0,1,0,no,0,
1215244021,0,0,1,0,no,0,
1215311029,0,0,1,0,no,0,
1215405242,0,0,1,0,no,0,
1215407917,0,0,1,0,yes,0,
1215462050,0,0,1,0,no,0,
1215515296,0,0,1,0,,0,
1215601988,0,0,1,0,,0,"Late 19th C, pub L. M'Kay"
1215704627,0,0,1,0,yes,0,
1215774175,0,0,1,0,,0,
1216120438,0,0,1,0,,0,
1216120924,0,0,1,0,,0,
1216121241,0,0,1,0,,0,
1216122841,0,0,1,0,,0,
1216128489,0,0,1,0,,0,
1216221156,0,0,1,0,,0,
1216290300,0,0,1,0,,0,"Pub. Osbourne Savage and Son, 112 Patrick Street"
1216291492,0,0,1,0,,0,
1216301895,0,0,3,0,,0,
1216380322,0,0,1,0,,0,
1216381868,0,0,1,0,,0,
1216387352,0,0,1,0,,0,
1216567193,0,0,1,0,no,0,
1216788951,0,0,1,0,yes,0,
1216807670,0,0,1,0,no,0,
1217113286,0,0,1,0,yes,0,
1217343052,0,0,1,0,yes,0,"Based on Mary Raftery's award-winning TV series 'States of Fear', broadcast by RTE in 1999."
1217704682,0,0,1,0,yes,0,
1218229614,0,0,1,0,no,0,
1218337683,0,0,1,0,no,0,
1218525341,0,0,1,0,yes,0,
1218988356,0,0,1,0,yes,0,
1219299343,0,0,1,0,no,0,
1220011287,0,0,1,0,yes,0,
1220417701,0,0,1,0,no,0,
1220562419,0,0,1,0,yes,0,Abridged chapbook
1220627038,0,0,1,0,yes,0,
1220836698,0,0,1,0,no,0,0
1221140812,0,0,1,0,no,0,
1221190961,1,0,1,0,no,0,0
1221743671,0,0,1,0,no,0,
1223001731,1,0,3,0,no,0,
1223867046,0,0,1,0,no,0,
1224164381,0,0,1,0,yes,0,
1224207397,1,1,1,0,yes,0,
1224572193,0,0,1,0,,0,Poolbeg Authors
1224882812,0,0,1,0,no,0,
1225704450,0,0,1,0,no,0,
1227012523,0,0,1,0,unknown,0,
1227053961,0,1,1,0,no,0,
1227202234,0,0,1,0,no,0,
1227578974,0,0,1,0,yes,0,Translated from the French - original author François de Ligny
1227970236,0,0,1,0,no,0,"Two collections published together: 'Boann and Other Poems' by Susan Connolly, and 'Sanctuary' by Catherine Phil MacCarthy."
1228126348,0,0,1,0,yes,0,Illustrations by Jon Donohoe
1229228130,0,0,1,0,no,0,
1229982589,0,0,1,0,no,0,
1230108647,0,0,1,0,no,0,
1230109055,0,0,1,0,yes,0,
1230169425,0,0,1,0,no,0,
1230685318,0,0,1,0,no,0,
1231266786,0,0,1,0,yes,0,Illustrations by Monica Brasier-Creagh
1231474490,0,0,1,0,no,0,
1232028694,0,0,1,0,,0,"Includes Pearse's funeral oration and poems by Alice Milligan and O'Donovan Rossa. 
Cover title. 
Concubhar Ó Muimhneacháin's membership card of ""An Árd-craobh de Chonradh na Gaedhilge"" for 1943-4 laid in"
1232276822,0,0,2,0,no,0,Is the first known version but is the second edition - first lost?
1232513484,0,0,1,0,no,0,
1232686682,0,0,1,0,no,0,0
1233184569,0,0,1,0,yes,0,Conference proceedings
1233287602,0,0,1,0,no,0,
1233468984,0,0,1,0,no,0,
1233581884,0,0,1,0,yes,0,"Translated from the French - original author Eugénie Dutheil La Rochère, comtesse de"
1233619616,0,0,1,0,,0,
1233822098,0,0,1,0,no,0,
1233995962,0,0,1,0,no,0,0
1234255408,0,0,1,0,no,0,
1234548123,0,0,1,0,no,0,
1234859467,0,0,1,0,no,0,
1234918550,0,0,1,0,no,0,
1235079207,0,0,1,0,no,0,
1235408664,0,0,1,0,yes,0,
1236073277,0,0,1,0,no,0,
1236215178,0,0,1,0,no,0,
1236700967,0,0,1,0,yes,0,
1237648616,0,0,1,0,no,0,
1237840693,0,0,1,0,no,0,
1239038168,0,0,1,0,yes,0,
1239179659,0,0,1,0,no,0,
1239363797,1,0,1,0,yes,0,
1240014673,0,0,1,0,no,0,
1240127004,0,0,1,0,no,0,
1240233664,0,0,1,0,yes,0,
1240653471,0,0,1,0,no,0,
1240750397,0,0,1,0,yes,0,
1240825190,0,0,1,0,,0,
1241140113,0,0,1,0,no,0,
1241168939,0,0,3,0,no,0,
1241440411,0,0,1,0,no,0,
1241645933,0,0,1,0,no,0,
1241880260,0,0,1,0,yes,0,
1242263248,0,0,1,0,no,0,
1242409306,0,0,1,0,yes,0,
1242642478,0,0,1,0,no,0,
1242691440,0,0,1,0,no,0,
1242766759,0,0,1,0,no,0,
1242980766,0,0,1,0,no,0,
1243109963,0,0,1,0,no,0,
1243131920,0,0,1,0,yes,0,0
1243138060,0,0,1,0,no,0,
1243299849,0,1,1,0,no,0,
1243531151,0,0,1,0,yes,0,
1243745090,0,0,1,0,no,0,
1243952229,0,0,1,0,unknown,0,
1244020335,0,0,1,0,no,0,
1244536236,0,0,1,0,no,0,
1244710803,0,0,1,0,no,0,
1244902886,0,0,1,0,no,0,
1244986104,0,0,1,0,no,0,
1245171090,0,0,1,0,no,0,
1245597694,0,0,1,0,no,0,0
1245618373,0,0,1,0,no,0,
1246317568,0,0,1,0,no,0,
1246537705,0,0,1,0,no,0,
1246935926,0,0,1,0,no,0,
1246987130,0,0,3,0,no,0,Translated from the French - original authors the Christian Brothers
1247267843,0,0,1,0,no,0,
1247665263,0,0,1,0,,,NLI
1247941552,0,0,1,0,yes,0,
1248003092,0,0,1,0,no,0,
1248155714,0,0,1,0,no,0,
1248205188,0,0,1,0,yes,0,
1248292150,0,0,1,0,no,0,
1248707486,0,0,1,0,no,0,
1248893105,0,0,1,0,no,0,
1249005419,0,0,1,0,no,0,
1249058657,0,0,1,0,no,0,
1249240861,0,0,1,0,yes,0,
1249324671,0,0,1,0,no,0,
1249678527,0,0,1,0,no,0,
1249940932,0,0,1,0,no,0,
1250075168,0,0,3,0,no,0,
1250303376,0,0,1,0,no,0,
1250412407,0,0,1,0,no,0,
1250665564,0,0,1,0,no,0,
1250814300,0,0,1,0,no,0,
1250848057,0,0,1,0,no,0,
1251194669,0,0,1,0,no,0,
1251597189,0,0,1,0,no,0,
1251618338,0,0,1,0,no,0,
1251816230,0,0,1,0,no,0,
1251994846,0,0,1,0,no,0,
1252112311,0,0,1,0,no,0,
1252571483,0,0,1,0,no,0,
1252613135,0,0,3,0,no,0,
1252716971,1,0,1,0,no,0,
1252781937,0,0,1,0,no,0,
1252858468,0,0,1,0,no,0,Lip pamphlet
1253233869,0,0,1,0,yes,0,
1253298685,0,0,1,0,no,0,
1254083412,0,0,1,0,no,0,0
1254706086,0,0,1,0,no,0,
1254885677,0,0,1,0,,0,
1254937155,0,0,1,0,no,0,0
1255597726,0,0,1,0,no,0,
1255868443,0,0,2,0,no,0,
1255907891,0,0,1,0,no,0,
1256468785,0,0,1,0,no,0,
1256472720,0,0,1,0,no,0,
1256579527,0,0,1,0,yes,0,
1256611077,1,0,3,0,no,0,
1256957153,0,0,1,0,yes,0,
1256987278,0,0,3,0,yes,0,
1257193992,0,0,1,0,no,0,
1257426939,0,0,1,0,no,0,"Reprinted in 1971, 1974, 1976, 1979: second edition 1981 and reprinted in 1983"
1258871824,0,0,1,0,yes,0,Illustrated by Richard Kennedy
1258996242,0,0,1,0,no,0,
1259093676,0,0,1,0,,0,
1259532608,0,0,1,0,,0,
1259664551,0,0,1,0,yes,0,
1260542197,0,0,1,0,no,0,
1260545594,0,0,1,0,no,0,
1260552123,0,0,1,0,yes,0,
1260621237,0,0,1,0,yes,0,
1260803923,0,0,1,0,no,0,
1261022527,0,0,1,0,no,0,
1261077393,0,0,1,0,,0,With a frontispiece by John Charlton
1261317505,0,0,2,0,no,0,
1261513616,0,0,1,0,no,0,
1261719695,0,0,1,0,no,0,
1261844487,0,0,1,0,no,0,
1261923765,0,0,1,0,unknown,0,
1262110210,0,0,1,0,no,0,
1262158546,0,0,1,0,no,0,
1262322896,0,0,1,0,no,0,
1262345191,0,0,1,0,yes,0,
1262484392,0,0,1,0,yes,0,
1262651960,0,0,1,0,yes,0,
1262920352,0,0,1,0,no,0,
1263296573,0,0,1,0,no,0,
1263342234,0,0,1,0,no,0,
1263422976,0,0,1,0,no,0,
1263451603,0,0,1,0,no,0,
1263584067,0,0,1,0,no,0,
1263891284,0,0,1,0,no,0,
1263984265,0,0,1,0,no,0,
1264155763,0,0,1,0,no,0,
1264696461,0,0,1,0,no,0,
1265176900,0,0,1,0,no,0,0
1265657119,0,0,1,0,yes,0,
1265872512,0,0,1,0,yes,0,
1266512014,0,0,1,0,no,0,
1266672942,0,0,3,0,no,0,
1266691484,0,0,1,0,no,0,
1267019977,0,0,4,0,no,0,
1267166049,0,0,3,0,no,0,
1267222489,0,0,1,0,no,0,
1267223127,0,0,1,0,no,0,
1267234403,0,0,1,0,no,0,
1267815781,0,0,2,0,no,0,
1268054328,0,0,1,0,yes,0,
1268259102,0,0,1,0,no,0,Published under the pseudonym 'Iota'
1268379695,0,0,2,0,unknown,0,
1268499546,0,0,1,0,yes,0,
1268944208,0,0,1,0,no,0,
1269213443,0,0,1,0,no,0,
1269231117,0,0,1,0,unknown,0,
1269238184,0,0,1,0,yes,0,Illustrated by M. Gale
1269435420,0,0,1,0,yes,0,Translated from the Dutch - original author Henry Havard
1269568003,0,0,1,0,no,0,
1269863173,0,0,1,0,no,0,
1269938300,0,0,1,0,no,0,0
1269982548,0,0,1,0,yes,0,
1270059503,0,0,1,0,yes,0,
1270285990,0,0,1,0,no,0,Translated from the Norwegian - original author Knut Hamsun
1270346975,0,0,1,0,no,0,
1270546586,0,0,1,0,no,0,
1270779400,0,0,1,0,unknown,0,
1271464784,0,0,1,0,no,0,
1271661351,0,0,1,0,no,0,
1272309264,0,0,1,0,unknown,0,
1272384661,0,0,1,0,yes,0,"Translated from the French - original author M. Champfleury, pseud. [i.e. Jules François Félix Husson.]"
1273011318,0,0,1,0,no,0,0
1273040031,0,0,1,0,no,0,
1273437309,0,0,1,0,no,0,
1273926649,0,0,1,0,no,0,
1274492273,0,0,1,0,no,0,
1274644295,0,0,1,0,yes,0,
1275191480,1,1,1,0,unknown,0,
1275448088,0,0,1,0,no,0,0
1275721671,0,0,1,0,unknown,0,
1275763791,0,0,1,0,no,0,
1276327441,0,0,1,0,no,0,
1276683986,0,0,1,0,,0,
1276841486,0,0,1,0,no,0,
1276862907,0,0,1,0,no,0,
1277272576,0,0,1,0,no,0,
1277456328,0,0,1,0,no,0,
